,name,brand,model,year,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,selling_price,seller_type,owner,seats,engine,transmission,fuel,mileage,torque,dumpName
125,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
126,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
127,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
128,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
129,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
130,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
131,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
132,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
133,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
134,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
135,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
136,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
137,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
138,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
139,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
140,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
141,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,21000,400.0,190.0,16.78,5800000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
142,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,7500,400.0,190.0,16.78,5400000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
143,BMW X4 M Sport X xDrive20d,BMW,X4,2019,2,8500,400.0,190.0,16.78,5500000,Dealer,First,5,1995 CC,Automatic,Diesel,16.78 kmpl,400Nm@ 1750-2500rpm,M Sport X xDrive20d
144,Chevrolet Aveo U-VA 1.2,Chevrolet,Aveo,2007,14,30000,107.87315,76.0,14.7,65000,Individual,Second,5,1150 CC,Manual,Petrol,14.7 kmpl,"11.2@ 4,400(kgm@ rpm)",U-VA 1.2
145,Chevrolet Aveo U-VA 1.2 LS,Chevrolet,Aveo,2007,14,50000,110.0,74.9,15.26,102000,Individual,Second,5,1150 CC,Manual,Petrol,15.26 kmpl,110Nm@ 4400rpm,U-VA 1.2 LS
146,Chevrolet Aveo U-VA 1.2 LT,Chevrolet,Aveo,2007,14,60000,107.87315,76.0,14.7,100000,Individual,Third_or_Above,5,1150 CC,Manual,Petrol,14.7 kmpl,"11.2@ 4,400(kgm@ rpm)",U-VA 1.2 LT
147,Chevrolet Aveo U-VA 1.2 LS,Chevrolet,Aveo,2008,13,70000,110.0,74.9,15.26,80000,Individual,Second,5,1150 CC,Manual,Petrol,15.26 kmpl,110Nm@ 4400rpm,U-VA 1.2 LS
148,Chevrolet Aveo U-VA 1.2 LS,Chevrolet,Aveo,2008,13,60000,110.0,74.9,15.26,150000,Individual,Third_or_Above,5,1150 CC,Manual,Petrol,15.26 kmpl,110Nm@ 4400rpm,U-VA 1.2 LS
149,Chevrolet Aveo U-VA 1.2 LS,Chevrolet,Aveo,2010,11,60000,110.0,74.9,15.26,125000,Individual,First,5,1150 CC,Manual,Petrol,15.26 kmpl,110Nm@ 4400rpm,U-VA 1.2 LS
150,Chevrolet Aveo U-VA 1.2,Chevrolet,Aveo,2010,11,70000,107.87315,76.0,14.7,148000,Individual,Third_or_Above,5,1150 CC,Manual,Petrol,14.7 kmpl,"11.2@ 4,400(kgm@ rpm)",U-VA 1.2
151,Chevrolet Aveo 1.4 LS,Chevrolet,Aveo,2011,10,60000,127.0,92.7,14.49,130000,Individual,Second,5,1399 CC,Manual,Petrol,14.49 kmpl,127Nm@ 3500rpm,1.4 LS
152,Chevrolet Beat LT,Chevrolet,Beat,2010,11,68000,108.0,79.4,18.6,150000,Individual,Third_or_Above,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
153,Chevrolet Beat LT,Chevrolet,Beat,2010,11,75000,108.0,79.4,18.6,140000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
154,Chevrolet Beat LT,Chevrolet,Beat,2010,11,63000,108.0,79.4,18.6,250000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
155,Chevrolet Beat LS,Chevrolet,Beat,2010,11,40000,108.0,79.4,18.6,120000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
156,Chevrolet Beat LT,Chevrolet,Beat,2010,11,70000,108.0,79.4,18.6,150000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
157,Chevrolet Beat LT,Chevrolet,Beat,2010,11,60000,108.0,79.4,18.6,140000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
158,Chevrolet Beat LS,Chevrolet,Beat,2010,11,60000,108.0,79.4,18.6,110000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
159,Chevrolet Beat Diesel LT Option,Chevrolet,Beat,2011,10,70000,150.0,57.6,25.44,140000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT Option
160,Chevrolet Beat LT,Chevrolet,Beat,2011,10,90000,108.0,79.4,18.6,120000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
161,Chevrolet Beat LT,Chevrolet,Beat,2011,10,60000,108.0,79.4,18.6,120000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
162,Chevrolet Beat Diesel LT Option,Chevrolet,Beat,2011,10,70000,150.0,57.6,25.44,140000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT Option
163,Chevrolet Beat LS,Chevrolet,Beat,2011,10,90000,108.0,79.4,18.6,125000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
164,Chevrolet Beat LT,Chevrolet,Beat,2011,10,100000,108.0,79.4,18.6,150000,Individual,Third_or_Above,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
165,Chevrolet Beat Diesel,Chevrolet,Beat,2011,10,70000,150.0,57.6,25.44,165000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
166,Chevrolet Beat Diesel LT,Chevrolet,Beat,2011,10,56000,150.0,57.6,25.44,221000,Dealer,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
167,Chevrolet Beat LS,Chevrolet,Beat,2012,9,60000,108.0,79.4,18.6,120000,Individual,Third_or_Above,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
168,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,70000,150.0,57.6,25.44,220000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
169,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,70000,150.0,57.6,25.44,200000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
170,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,110000,150.0,57.6,25.44,150000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
171,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,90000,150.0,57.6,25.44,170000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
172,Chevrolet Beat LT,Chevrolet,Beat,2012,9,128000,108.0,79.4,18.6,141000,Individual,Third_or_Above,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
173,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,56365,142.5,56.3,25.44,175000,Dealer,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
174,Chevrolet Beat Diesel,Chevrolet,Beat,2012,9,60000,150.0,57.6,25.44,120000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
175,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,98000,150.0,57.6,25.44,155000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
176,Chevrolet Beat LT,Chevrolet,Beat,2012,9,60000,108.0,79.4,18.6,180000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
177,Chevrolet Beat Diesel LS,Chevrolet,Beat,2012,9,75000,150.0,57.6,25.44,140000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LS
178,Chevrolet Beat Diesel,Chevrolet,Beat,2012,9,49000,150.0,57.6,25.44,135000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
179,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,70000,150.0,57.6,25.44,165000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
180,Chevrolet Beat LS,Chevrolet,Beat,2012,9,40000,108.0,79.4,18.6,124000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
181,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,120000,150.0,57.6,25.44,180000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
182,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,100000,150.0,57.6,25.44,225000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
183,Chevrolet Beat Diesel LT,Chevrolet,Beat,2012,9,70000,150.0,57.6,25.44,150000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
184,Chevrolet Beat LT,Chevrolet,Beat,2012,9,120000,108.0,79.4,18.6,145000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
185,Chevrolet Beat LT,Chevrolet,Beat,2012,9,70000,108.0,79.4,18.6,120000,Individual,Third_or_Above,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LT
186,Chevrolet Beat LS,Chevrolet,Beat,2013,8,70000,108.0,79.4,18.6,170000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
187,Chevrolet Beat Diesel LT,Chevrolet,Beat,2013,8,50000,150.0,57.6,25.44,300000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
188,Chevrolet Beat Diesel LT,Chevrolet,Beat,2013,8,76000,150.0,57.6,25.44,175000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
189,Chevrolet Beat Diesel,Chevrolet,Beat,2013,8,60000,150.0,57.6,25.44,200000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
190,Chevrolet Beat Diesel,Chevrolet,Beat,2013,8,56315,150.0,57.6,25.44,175000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
191,Chevrolet Beat Diesel LS,Chevrolet,Beat,2013,8,68000,150.0,57.6,25.44,175000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LS
192,Chevrolet Beat LS,Chevrolet,Beat,2013,8,110000,108.0,79.4,18.6,140000,Individual,Second,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
193,Chevrolet Beat Diesel LS,Chevrolet,Beat,2013,8,70000,150.0,57.6,25.44,170000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LS
194,Chevrolet Beat Diesel LS,Chevrolet,Beat,2013,8,96272,150.0,57.6,25.44,210000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LS
195,Chevrolet Beat LS,Chevrolet,Beat,2013,8,70000,108.0,79.4,18.6,200000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,108Nm@ 4400rpm,LS
196,Chevrolet Beat Diesel,Chevrolet,Beat,2013,8,139000,150.0,57.6,25.44,125000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel
197,Chevrolet Beat Diesel LT,Chevrolet,Beat,2013,8,90000,150.0,57.6,25.44,145000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,150Nm@ 1750rpm,Diesel LT
198,Chevrolet Beat Diesel LT Option,Chevrolet,Beat,2014,7,76000,142.5,56.3,25.44,170000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT Option
199,Chevrolet Beat Diesel LT,Chevrolet,Beat,2014,7,90000,142.5,56.3,25.44,185000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
200,Chevrolet Beat Diesel LT,Chevrolet,Beat,2014,7,70000,142.5,56.3,25.44,160000,Individual,Third_or_Above,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
201,Chevrolet Beat Diesel LT,Chevrolet,Beat,2014,7,50000,142.5,56.3,25.44,220000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
202,Chevrolet Beat Diesel LS,Chevrolet,Beat,2014,7,74321,142.5,56.3,25.44,190000,Dealer,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LS
203,Chevrolet Beat LT,Chevrolet,Beat,2014,7,30000,106.5,76.8,18.6,240000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
204,Chevrolet Beat LT,Chevrolet,Beat,2015,6,50000,106.5,76.8,18.6,200000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
205,Chevrolet Beat Diesel LT,Chevrolet,Beat,2015,6,55000,142.5,56.3,25.44,240000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
206,Chevrolet Beat LT,Chevrolet,Beat,2015,6,23500,106.5,76.8,18.6,250000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
207,Chevrolet Beat Diesel LT,Chevrolet,Beat,2015,6,40000,142.5,56.3,25.44,200000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
208,Chevrolet Beat LT,Chevrolet,Beat,2015,6,50000,106.5,76.8,18.6,200000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
209,Chevrolet Beat Diesel LT,Chevrolet,Beat,2015,6,40000,142.5,56.3,25.44,200000,Individual,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT
210,Chevrolet Beat Diesel LS,Chevrolet,Beat,2016,5,53319,142.5,56.3,25.44,375000,Dealer,First,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LS
211,Chevrolet Beat LT,Chevrolet,Beat,2016,5,50000,106.5,76.8,18.6,210000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
212,Chevrolet Beat Diesel LT Option,Chevrolet,Beat,2016,5,60000,142.5,56.3,25.44,215000,Individual,Second,5,936 CC,Manual,Diesel,25.44 kmpl,142.5Nm@ 1750rpm,Diesel LT Option
213,Chevrolet Beat LS,Chevrolet,Beat,2016,5,15000,106.5,76.8,18.6,300000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LS
214,Chevrolet Beat LT,Chevrolet,Beat,2016,5,30000,106.5,76.8,18.6,310000,Individual,First,5,1199 CC,Manual,Petrol,18.6 kmpl,106.5Nm@ 4400rpm,LT
215,Chevrolet Beat LT,Chevrolet,Beat,2017,4,90000,106.5,76.8,17.8,350000,Individual,First,5,1199 CC,Manual,Petrol,17.8 kmpl,106.5Nm@ 4400rpm,LT
216,Chevrolet Captiva LT,Chevrolet,Captiva,2008,13,100000,320.0,147.9,11.5,300000,Individual,Second,7,1991 CC,Manual,Diesel,11.5 kmpl,320Nm@ 2000rpm,LT
217,Chevrolet Captiva LT,Chevrolet,Captiva,2009,12,80000,320.0,147.9,11.5,260000,Individual,Second,7,1991 CC,Manual,Diesel,11.5 kmpl,320Nm@ 2000rpm,LT
218,Chevrolet Captiva LT,Chevrolet,Captiva,2011,10,99500,320.0,147.9,11.5,500000,Individual,Third_or_Above,7,1991 CC,Manual,Diesel,11.5 kmpl,320Nm@ 2000rpm,LT
219,Chevrolet Captiva LT,Chevrolet,Captiva,2011,10,99500,320.0,147.9,11.5,500000,Individual,Third_or_Above,7,1991 CC,Manual,Diesel,11.5 kmpl,320Nm@ 2000rpm,LT
220,Chevrolet Captiva 2.2 LTZ AWD,Chevrolet,Captiva,2012,9,50000,424.0,184.0,12.12,700000,Individual,Second,7,2231 CC,Automatic,Diesel,12.12 kmpl,424Nm@ 2000rpm,2.2 LTZ AWD
221,Chevrolet Captiva 2.2 LT,Chevrolet,Captiva,2013,8,65000,424.0,184.0,14.6,667000,Individual,First,7,2231 CC,Manual,Diesel,14.6 kmpl,424Nm@ 2000rpm,2.2 LT
222,Chevrolet Cruze LTZ,Chevrolet,Cruze,2010,11,120000,327.0,147.9,18.3,270000,Individual,Third_or_Above,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
223,Chevrolet Cruze LTZ,Chevrolet,Cruze,2010,11,135000,327.0,147.9,18.3,250000,Individual,Third_or_Above,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
224,Chevrolet Cruze LTZ,Chevrolet,Cruze,2010,11,90000,327.0,147.9,18.3,270000,Individual,Second,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
225,Chevrolet Cruze LTZ,Chevrolet,Cruze,2010,11,60000,327.0,147.9,18.3,300000,Individual,First,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
226,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2011,10,90000,327.0,147.9,18.1,440000,Individual,Second,4,1991 CC,Automatic,Diesel,18.1 kmpl,327Nm@ 2600rpm,LTZ AT
227,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2011,10,90000,327.0,147.9,18.1,440000,Individual,Second,4,1991 CC,Automatic,Diesel,18.1 kmpl,327Nm@ 2600rpm,LTZ AT
228,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2011,10,80000,327.0,147.9,18.1,430000,Individual,Second,4,1991 CC,Automatic,Diesel,18.1 kmpl,327Nm@ 2600rpm,LTZ AT
229,Chevrolet Cruze LTZ,Chevrolet,Cruze,2011,10,80000,327.0,147.9,18.3,409999,Individual,Second,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
230,Chevrolet Cruze LTZ,Chevrolet,Cruze,2011,10,100000,327.0,147.9,18.3,270000,Individual,Third_or_Above,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
231,Chevrolet Cruze LTZ,Chevrolet,Cruze,2011,10,100000,327.0,147.9,18.3,360000,Individual,First,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LTZ
232,Chevrolet Cruze LT,Chevrolet,Cruze,2011,10,40000,327.0,147.9,18.3,300000,Individual,First,5,1991 CC,Manual,Diesel,18.3 kmpl,327Nm@ 2600rpm,LT
233,Chevrolet Cruze LTZ,Chevrolet,Cruze,2012,9,82000,380.0,163.7,17.3,495000,Individual,Third_or_Above,5,1998 CC,Manual,Diesel,17.3 kmpl,380Nm@ 2000rpm,LTZ
234,Chevrolet Cruze LTZ,Chevrolet,Cruze,2012,9,82000,380.0,163.7,17.3,495000,Individual,Third_or_Above,5,1998 CC,Manual,Diesel,17.3 kmpl,380Nm@ 2000rpm,LTZ
235,Chevrolet Cruze LTZ,Chevrolet,Cruze,2012,9,74000,380.0,163.7,17.3,550000,Individual,Third_or_Above,5,1998 CC,Manual,Diesel,17.3 kmpl,380Nm@ 2000rpm,LTZ
236,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2015,6,155000,360.0,163.7,14.81,450000,Individual,First,5,1998 CC,Automatic,Diesel,14.81 kmpl,360Nm@ 2000rpm,LTZ AT
237,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2016,5,67600,360.0,163.7,14.81,750000,Individual,First,5,1998 CC,Automatic,Diesel,14.81 kmpl,360Nm@ 2000rpm,LTZ AT
238,Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2016,5,67600,360.0,163.7,14.81,750000,Individual,First,5,1998 CC,Automatic,Diesel,14.81 kmpl,360Nm@ 2000rpm,LTZ AT
239,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Enjoy,2013,8,70000,172.5,73.8,18.2,300000,Individual,First,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LTZ 7 Seater
240,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Enjoy,2013,8,100000,172.5,73.8,18.2,350000,Individual,Third_or_Above,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LTZ 7 Seater
241,Chevrolet Enjoy 1.4 LTZ 7,Chevrolet,Enjoy,2013,8,37000,131.0,98.79,13.7,350000,Dealer,First,7,1399 CC,Manual,Petrol,13.7 kmpl,131Nm@ 4400rpm,1.4 LTZ 7
242,Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,Enjoy,2013,8,136000,172.5,73.8,18.2,355000,Individual,Second,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LT 7 Seater
243,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Enjoy,2013,8,60000,172.5,73.8,18.2,450000,Individual,First,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LTZ 7 Seater
244,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Enjoy,2013,8,90000,172.5,73.8,18.2,300000,Individual,First,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LTZ 7 Seater
245,Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,Enjoy,2013,8,70000,172.5,73.8,18.2,380000,Individual,Second,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LT 7 Seater
246,Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Enjoy,2014,7,139000,172.5,73.8,18.2,190000,Individual,Second,8,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LS 8 Seater
247,Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Enjoy,2014,7,50000,172.5,73.8,18.2,350000,Individual,Third_or_Above,8,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LS 8 Seater
248,Chevrolet Enjoy Petrol LS 7 Seater,Chevrolet,Enjoy,2014,7,80000,131.0,98.82,13.7,312000,Individual,First,7,1399 CC,Manual,Petrol,13.7 kmpl,131Nm@ 4400rpm,Petrol LS 7 Seater
249,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Enjoy,2014,7,80000,172.5,73.8,18.2,450000,Individual,Second,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LTZ 7 Seater
250,Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Enjoy,2014,7,120000,172.5,73.8,18.2,350000,Individual,Second,8,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LS 8 Seater
251,Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,Enjoy,2014,7,195000,172.5,73.8,18.2,275000,Individual,First,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LT 7 Seater
252,Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Enjoy,2015,6,120000,172.5,73.8,18.2,370000,Individual,First,8,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,TCDi LS 8 Seater
253,Chevrolet Enjoy 1.3 TCDi LS 7,Chevrolet,Enjoy,2016,5,110000,172.5,73.74,18.2,420000,Individual,Second,7,1248 CC,Manual,Diesel,18.2 kmpl,172.5Nm@ 1750rpm,1.3 TCDi LS 7
