,selling_price,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,brand_type_2,seller_Individual,owner_Second,owner_Third_or_Above,transmission_Manual,fuel_Gas,fuel_Petrol
379,350000,6,50000,104.0,67.0,20.63,0,1,0,0,1,0,1
380,260000,6,35000,104.0,67.0,19.44,0,1,0,1,1,0,1
381,210000,6,80000,104.0,67.06,20.63,0,1,0,0,1,0,1
382,229999,6,60000,104.0,67.0,19.44,0,1,1,0,1,0,1
383,150000,5,42000,104.0,67.0,20.63,0,1,0,0,1,0,1
384,275000,5,49000,104.0,67.05,19.02,0,0,0,0,1,0,1
385,335000,5,40000,104.0,67.0,20.63,0,0,0,0,1,0,1
386,329000,5,19000,104.0,67.0,20.63,0,1,0,0,1,0,1
387,260000,5,35000,72.0,53.64,22.7,0,1,0,0,1,0,1
388,350000,5,50000,104.0,67.0,19.44,0,1,0,0,1,0,1
389,350000,5,16500,104.0,67.0,20.63,0,1,0,0,1,0,1
390,335000,5,40000,104.0,67.0,20.63,0,0,0,0,1,0,1
391,275000,5,49000,104.0,67.05,19.02,0,0,0,0,1,0,1
392,385000,5,20000,104.0,67.0,20.62,0,1,0,0,1,0,1
393,325000,5,70000,104.0,67.0,19.44,0,1,1,0,1,0,1
394,150000,5,42000,104.0,67.0,20.63,0,1,0,0,1,0,1
395,200000,5,35000,72.0,53.64,22.7,0,1,0,0,1,0,1
396,329000,4,80000,104.0,67.0,20.63,0,1,1,0,1,0,1
397,235000,4,25000,72.0,53.64,22.7,0,1,0,0,1,0,1
398,385000,4,30000,104.0,67.06,20.63,0,1,0,0,1,0,1
399,229999,4,80000,72.0,53.0,22.7,0,1,0,0,1,0,1
400,300000,4,60000,104.0,67.0,20.62,0,1,0,0,1,0,1
401,300000,4,25000,72.0,53.64,22.7,0,1,0,0,1,0,1
402,200000,4,140000,104.0,67.05,19.02,0,1,0,0,1,0,1
403,290000,4,30000,72.0,53.64,22.7,0,1,0,0,1,0,1
404,300000,4,20000,91.0,67.0,22.5,0,1,0,0,1,0,1
405,270000,4,31100,72.0,53.64,22.7,0,0,0,0,1,0,1
406,270000,4,31100,72.0,53.64,22.7,0,0,0,0,1,0,1
407,329000,4,80000,104.0,67.0,20.63,0,1,1,0,1,0,1
408,325000,4,65000,104.0,67.05,19.02,0,0,0,0,1,0,1
409,330000,4,60000,104.0,67.0,20.63,0,1,0,0,1,0,1
410,220000,4,60000,91.0,67.0,22.5,0,1,0,0,1,0,1
411,278000,4,20000,91.0,67.0,22.5,0,1,0,0,1,0,1
412,240000,4,35000,91.0,67.0,22.5,0,1,0,0,1,0,1
413,217000,3,25000,72.0,53.64,22.7,0,1,0,0,1,0,1
414,430000,3,5000,104.0,67.0,20.63,0,1,1,0,1,0,1
415,300000,3,19000,91.0,67.0,22.5,0,1,0,0,1,0,1
416,430000,3,5000,104.0,67.0,20.63,0,1,1,0,1,0,1
417,430000,3,5000,104.0,67.0,20.63,0,1,1,0,1,0,1
418,400000,3,10000,104.0,67.0,19.83,0,1,0,0,1,0,1
419,450000,3,80000,104.0,67.0,20.62,0,1,0,0,1,0,1
420,217000,3,25000,72.0,53.64,22.7,0,1,0,0,1,0,1
421,320000,3,35000,91.0,67.0,22.5,0,1,0,0,1,0,1
422,475000,3,40000,104.0,67.0,20.62,0,1,0,0,1,0,1
423,275000,3,20000,91.0,67.0,23.0,0,1,0,0,0,0,1
424,310000,3,7000,91.0,67.0,22.5,0,1,0,0,1,0,1
425,300000,3,7000,91.0,67.0,22.5,0,1,0,0,1,0,1
426,250000,3,10000,72.0,53.64,22.7,0,1,0,0,1,0,1
427,530000,3,65000,104.0,67.05,19.02,0,1,0,0,1,0,1
428,280000,3,50000,72.0,53.64,22.7,0,1,0,0,1,0,1
429,300000,2,40000,104.0,67.05,19.02,0,1,0,0,1,0,1
430,270000,2,2300,72.0,53.64,22.7,0,1,0,0,1,0,1
431,390000,2,10000,91.0,67.0,22.5,0,1,0,0,1,0,1
432,500000,2,10000,104.0,67.05,19.02,0,1,0,0,1,0,1
433,325000,2,1300,91.0,67.0,22.5,0,1,0,0,1,0,1
434,590000,2,4000,104.0,67.0,19.72,0,1,0,0,1,0,1
435,459999,2,35000,104.0,67.0,19.83,0,1,0,0,1,0,1
436,350000,1,2136,91.0,67.0,22.5,0,1,0,0,1,0,1
437,450000,1,10000,104.0,67.05,19.02,0,1,0,0,1,0,1
438,500000,6,96500,209.0,91.72,20.5,0,1,0,0,1,0,0
439,425000,6,96500,209.0,91.72,20.5,0,1,0,0,1,0,0
440,450000,6,120000,209.0,91.72,20.5,0,1,0,0,1,0,0
441,459999,6,60000,209.0,91.72,20.5,0,1,1,0,1,0,0
442,360000,5,100000,209.0,91.72,20.5,0,1,0,0,1,0,0
443,200000,11,80000,209.0,91.2,20.4,0,1,1,0,1,0,0
444,190000,11,178000,209.0,91.7,20.4,0,1,1,0,1,0,0
445,150000,11,100000,115.0,90.0,16.0,0,1,1,0,1,0,1
446,275000,11,110000,209.0,91.7,20.4,0,1,0,1,1,0,0
447,265000,11,61000,209.0,91.7,20.4,0,0,1,0,1,0,0
448,125000,11,40000,115.0,90.0,16.0,0,1,1,0,1,0,1
449,250000,10,30000,209.0,91.2,20.4,0,1,0,0,1,0,0
450,300000,9,77000,209.0,91.7,20.4,0,1,0,0,1,0,0
451,325000,7,142500,197.0,75.0,19.5,0,1,0,0,1,0,0
452,280000,7,185000,197.0,75.0,19.5,0,1,0,1,1,0,0
453,700000,6,20000,209.0,91.7,20.4,0,1,0,0,1,0,0
454,700000,6,20000,209.0,91.7,20.4,0,1,0,0,1,0,0
455,375000,6,67000,209.0,91.7,20.4,0,1,0,0,1,0,0
456,500000,6,70000,209.0,91.7,20.4,0,1,0,0,1,0,0
457,150000,12,55000,115.0,88.7,14.6,0,1,0,0,1,0,1
458,140000,12,110000,96.0,67.0,15.7,0,1,1,0,1,0,1
459,100000,12,100000,96.0,67.0,15.7,0,1,1,0,1,0,1
460,150000,12,55000,115.0,88.7,14.6,0,1,0,0,1,0,1
461,280000,10,200000,209.0,91.7,20.5,0,1,0,0,1,0,0
462,300000,10,60000,197.0,75.0,20.3,0,1,0,0,1,0,0
463,220000,10,117000,197.0,75.0,20.3,0,1,1,0,1,0,0
464,254999,10,100000,197.0,75.0,20.3,0,1,0,1,1,0,0
465,170000,9,60000,197.0,75.0,20.3,0,1,1,0,1,0,0
466,285000,9,70000,209.0,92.0,20.3,0,1,1,0,1,0,0
467,450000,9,70000,197.0,75.0,20.3,0,1,0,0,1,0,0
468,400000,8,90000,209.0,92.0,20.3,0,1,0,0,1,0,0
469,280000,8,52000,197.0,75.0,20.3,0,1,0,0,1,0,0
470,250000,8,47000,197.0,75.0,20.3,0,1,0,0,1,0,0
471,300000,8,133000,197.0,75.0,20.3,0,1,0,0,1,0,0
472,300000,8,82500,197.0,75.0,20.3,0,1,0,0,1,0,0
473,320000,7,39395,197.0,75.0,21.2,0,1,0,0,1,0,0
474,300000,6,95000,197.0,75.0,21.2,0,1,0,1,1,0,0
475,550000,6,67000,197.0,75.0,21.2,0,1,0,0,1,0,0
476,350000,6,60000,96.0,67.1,15.8,0,1,0,1,1,0,1
477,265000,5,33003,96.0,67.0,15.7,0,1,0,0,1,0,1
478,360000,5,60000,209.0,91.7,20.5,0,1,1,0,1,0,0
479,600000,5,155201,215.0,99.23,26.1,0,0,0,0,1,0,0
480,725000,4,75000,215.0,99.23,26.1,0,0,0,0,1,0,0
481,530000,3,80000,215.0,99.23,26.1,0,1,0,0,1,0,0
482,620000,3,15000,120.0,94.93,20.4,0,1,0,0,1,0,1
483,620000,3,15000,120.0,94.93,20.4,0,1,0,0,1,0,1
484,690000,3,13000,120.0,94.93,20.4,0,1,0,0,1,0,1
485,620000,3,15000,120.0,94.93,20.4,0,1,0,0,1,0,1
486,690000,3,13000,120.0,94.93,20.4,0,1,0,0,1,0,1
487,800000,2,33000,120.0,94.93,19.4,0,0,0,0,1,0,1
488,675000,2,7000,120.0,94.93,19.4,0,1,0,0,1,0,1
489,675000,2,7000,120.0,94.93,19.4,0,1,0,0,1,0,1
490,575000,2,20000,120.0,94.93,19.4,0,1,0,0,1,0,1
491,200000,8,70000,160.0,67.0,19.68,0,1,1,0,1,0,0
492,350000,8,120000,146.0,99.6,14.09,0,1,0,0,1,0,1
493,350000,8,90000,146.0,99.6,14.09,0,1,0,0,1,0,1
494,250000,8,60000,146.0,99.6,14.09,0,1,1,0,1,0,1
495,350000,7,113226,160.0,67.0,19.68,0,0,0,0,1,0,0
496,450000,7,110000,146.0,99.6,14.09,0,1,1,0,1,0,1
497,310000,7,90000,160.0,67.0,19.68,0,1,1,0,1,0,0
498,330000,7,100000,160.0,67.0,19.68,0,1,1,0,1,0,0
499,600000,8,125531,205.0,98.59,22.77,0,0,1,0,1,0,0
500,429000,8,49102,170.0,123.37,18.88,0,0,1,0,1,0,1
501,475000,8,48000,215.0,98.96,21.7,0,0,1,0,1,0,0
502,475000,8,48000,215.0,98.96,21.7,0,0,1,0,1,0,0
503,500000,8,70000,140.0,110.4,15.85,0,1,1,0,1,0,1
504,480000,8,87452,205.0,98.59,22.77,0,0,1,0,1,0,0
505,475000,8,48000,215.0,98.96,21.7,0,0,1,0,1,0,0
506,484999,7,54000,205.0,98.96,23.0,0,0,0,0,1,0,0
507,750000,7,101504,204.0,89.84,22.7,0,0,0,0,1,0,0
508,484999,7,54000,205.0,98.96,23.0,0,0,0,0,1,0,0
509,500000,7,130000,205.0,98.59,22.77,0,1,1,0,1,0,0
510,500000,7,132000,204.0,89.84,22.7,0,0,1,0,1,0,0
511,570000,7,48000,215.0,98.96,21.7,0,1,0,0,1,0,0
512,550000,7,43011,170.0,123.37,18.88,0,0,0,0,1,0,1
513,550000,7,105000,215.0,98.96,21.7,0,0,0,0,1,0,0
514,550000,7,105000,215.0,98.96,21.7,0,0,0,0,1,0,0
515,610000,6,90000,205.0,98.59,22.77,0,1,0,0,1,0,0
516,555000,6,20000,140.0,110.0,15.8,0,1,1,0,1,0,1
517,615000,6,80000,205.0,98.59,22.77,0,1,0,0,1,0,0
518,600000,6,90000,205.0,98.59,22.77,0,1,0,0,1,0,0
519,625000,6,70670,140.0,110.0,16.5,0,0,0,0,0,0,1
520,600000,6,63000,205.0,98.59,22.77,0,1,0,0,1,0,0
521,775000,6,30000,140.0,110.4,15.63,0,1,0,0,0,0,1
522,680000,6,50000,140.0,110.4,15.85,0,1,0,0,1,0,1
523,599000,6,92651,215.0,98.96,21.7,0,0,0,0,1,0,0
524,600000,6,63000,205.0,98.59,22.77,0,1,0,0,1,0,0
525,600000,6,135000,205.0,98.59,22.77,0,1,0,0,1,0,0
526,800000,6,25000,140.0,110.4,15.85,0,1,0,0,1,0,1
527,700000,6,25000,140.0,110.4,15.85,0,1,0,0,1,0,1
528,685000,6,109000,204.0,89.84,22.7,0,0,0,0,1,0,0
529,600000,6,40000,205.0,98.59,22.77,0,1,0,0,1,0,0
530,680000,6,64000,140.0,110.4,16.05,0,0,0,0,0,0,1
531,600000,6,50000,205.0,98.59,22.77,0,1,0,0,1,0,0
532,610000,6,90000,205.0,98.59,22.77,0,1,0,0,1,0,0
533,551000,6,110000,205.0,98.59,22.77,0,1,0,0,1,0,0
534,550000,6,138000,205.0,98.59,22.77,0,1,0,0,1,0,0
535,599000,6,92651,215.0,98.96,21.7,0,0,0,0,1,0,0
536,650000,6,110000,205.0,98.59,22.77,0,1,1,0,1,0,0
537,550000,6,206000,205.0,98.59,22.77,0,0,0,0,1,0,0
538,650000,5,125000,205.0,98.59,22.77,0,1,0,0,1,0,0
539,670000,5,50478,140.0,110.4,15.85,0,1,0,0,1,0,1
540,650000,5,50000,205.0,98.59,22.77,0,1,0,0,1,0,0
541,515000,5,68609,204.0,89.84,22.7,0,0,0,0,1,0,0
542,515000,5,68609,204.0,89.84,22.7,0,0,0,0,1,0,0
543,780000,5,60000,205.0,98.59,22.77,0,0,0,0,1,0,0
544,725000,5,30000,215.0,98.96,21.7,0,1,0,0,1,0,0
545,825000,5,35000,205.0,98.59,22.77,0,1,1,0,1,0,0
546,725000,5,30000,215.0,98.96,21.7,0,1,0,0,1,0,0
547,570000,5,112879,205.0,98.96,23.0,0,0,1,0,1,0,0
548,599000,5,39000,149.0,120.69,15.9,0,0,0,0,1,0,1
549,850000,4,76139,205.0,98.96,23.0,0,1,0,0,1,0,0
550,850000,4,63982,204.0,89.84,22.7,0,0,0,0,1,0,0
551,850000,4,60000,205.0,98.59,22.77,0,1,0,0,1,0,0
552,889000,4,25000,150.0,121.31,17.0,0,1,0,0,1,0,1
553,680000,4,13500,150.0,121.36,17.0,0,1,0,0,1,0,1
554,604000,4,30000,150.0,121.36,17.0,0,1,1,0,1,0,1
555,725000,4,45000,205.0,98.96,23.0,0,1,0,0,1,0,0
556,700000,4,60000,205.0,98.59,22.77,0,1,0,0,1,0,0
557,850000,4,60000,205.0,98.59,22.77,0,1,0,0,1,0,0
558,750000,4,37000,205.0,98.96,23.0,0,1,0,0,1,0,0
559,960000,4,42000,205.0,98.96,23.0,0,0,0,0,1,0,0
560,875000,4,77524,204.0,89.84,22.7,0,0,0,0,1,0,0
561,625000,4,40000,205.0,98.59,22.77,0,1,0,1,1,0,0
562,900000,4,60000,205.0,98.59,22.77,0,1,0,0,1,0,0
563,800000,4,60000,205.0,98.59,22.77,0,1,0,0,1,0,0
564,570000,4,31596,150.0,121.36,17.0,0,0,0,0,1,0,1
565,880000,4,33000,205.0,98.96,23.0,0,1,0,0,1,0,0
566,900000,4,35000,205.0,98.96,23.0,0,1,0,0,1,0,0
567,934000,4,101000,205.0,98.59,22.77,0,1,0,0,1,0,0
568,910000,3,15000,150.0,121.36,17.0,0,1,0,0,1,0,1
569,950000,3,30000,205.0,98.96,23.0,0,1,0,0,1,0,0
570,950000,3,30000,205.0,98.96,23.0,0,1,0,0,1,0,0
571,640000,3,6001,149.0,120.69,15.9,0,0,0,0,1,0,1
572,950000,3,27620,205.0,98.59,22.77,0,0,0,0,1,0,0
573,925000,3,33360,205.0,98.59,22.77,0,0,0,0,1,0,0
574,900000,3,19000,205.0,98.96,23.0,0,1,0,0,1,0,0
575,850000,3,90000,150.0,121.36,17.0,0,1,0,0,1,0,1
576,750000,3,17000,205.0,98.96,23.0,0,1,0,0,1,0,0
577,950000,3,20000,205.0,98.96,23.0,0,1,0,0,1,0,0
578,925000,3,33360,205.0,98.59,22.77,0,0,0,0,1,0,0
579,950000,3,40000,205.0,98.96,23.0,0,1,0,0,1,0,0
580,950000,3,40000,205.0,98.96,23.0,0,1,0,0,1,0,0
581,900000,3,40000,205.0,98.96,23.0,0,1,0,0,1,0,0
582,950000,3,80000,205.0,98.96,23.0,0,1,0,0,1,0,0
583,900000,3,25000,205.0,98.96,23.0,0,1,0,0,1,0,0
584,700000,3,53000,205.0,98.96,23.0,0,1,0,0,1,0,0
585,900000,3,44772,205.0,98.96,23.0,0,0,1,0,1,0,0
586,810000,3,30000,205.0,98.96,23.0,0,1,1,0,1,0,0
587,850000,3,90000,205.0,98.96,23.0,0,1,0,0,1,0,0
588,950000,3,27000,205.0,98.59,22.77,0,0,0,0,1,0,0
589,950000,3,35000,205.0,98.96,23.0,0,1,0,0,1,0,0
590,800000,3,37161,204.0,89.84,22.7,0,0,0,0,1,0,0
591,925000,3,50699,205.0,98.59,22.77,0,0,0,0,1,0,0
592,990000,3,60000,205.0,98.96,23.0,0,1,0,0,1,0,0
593,880000,3,65000,205.0,98.96,23.0,0,1,0,0,1,0,0
594,800000,2,30000,205.0,98.96,23.0,0,1,0,1,1,0,0
595,1145000,2,20000,205.0,98.96,23.0,0,1,0,0,1,0,0
596,900000,2,35000,205.0,98.96,23.0,0,1,0,0,1,0,0
597,975000,2,30000,205.0,98.96,23.0,0,1,0,0,1,0,0
598,975000,2,30000,205.0,98.96,23.0,0,1,0,0,1,0,0
599,869999,2,40000,205.0,98.96,23.0,0,1,0,0,1,0,0
600,950000,2,16034,215.0,98.96,21.7,0,0,0,0,1,0,0
601,906000,2,30000,205.0,98.96,23.0,0,1,0,0,1,0,0
602,960000,2,2600,205.0,98.96,23.0,0,1,0,0,1,0,0
603,1050000,2,26000,205.0,98.96,23.0,0,0,0,0,1,0,0
604,885000,2,10000,150.0,121.31,17.0,0,1,1,0,1,0,1
605,950000,2,20000,205.0,98.96,23.0,0,1,0,0,1,0,0
606,400000,17,93415,330.0,141.0,13.1,0,0,0,0,1,0,0
607,480000,12,70000,323.61945,143.0,10.9,0,1,0,1,1,0,0
608,500000,11,120000,330.0,141.0,13.1,0,1,0,0,1,0,0
609,975000,10,93468,380.0,153.86,11.4,0,1,1,0,0,0,0
610,950000,10,68000,330.0,141.0,13.1,0,1,0,0,1,0,0
611,850000,10,298000,330.0,141.0,13.1,0,1,1,0,1,0,0
612,551000,9,170000,330.0,141.0,13.1,0,1,0,0,1,0,0
613,500000,9,110000,380.0,153.86,11.4,0,1,0,0,0,0,0
614,1075000,8,110000,4106.5273,156.0,12.8,0,1,0,1,0,0,0
615,700000,8,62000,330.0,141.0,13.1,0,0,0,0,1,0,0
616,700000,8,62000,330.0,141.0,13.1,0,0,0,0,1,0,0
617,620000,7,40000,330.0,141.0,13.1,0,1,1,0,1,0,0
618,1275000,6,64000,380.0,153.86,11.4,0,0,0,0,0,0,0
619,2280000,5,120000,470.0,197.0,10.91,0,1,1,0,0,0,0
620,2100000,5,80000,470.0,197.0,10.91,0,1,0,0,0,0,0
621,2400000,5,30000,385.0,158.0,12.62,0,1,0,0,0,0,0
622,2100000,5,85000,385.0,158.0,12.62,0,1,1,0,0,0,0
623,3250000,3,12000,470.0,197.0,10.91,0,1,0,0,0,0,0
624,3250000,3,12000,470.0,197.0,10.91,0,1,0,0,0,0,0
625,3200000,3,35000,470.0,197.0,10.91,0,1,0,0,0,0,0
626,150000,16,120000,156.9064,68.0,17.8,0,1,0,1,1,0,0
627,140000,15,60000,156.9064,68.0,16.6,0,1,1,0,1,0,1
628,180000,15,114321,156.9064,68.0,17.8,0,1,1,0,1,0,0
629,55000,15,201000,156.9064,68.0,17.8,0,1,0,0,1,0,0
630,120000,14,80000,156.9064,68.0,16.6,0,1,1,0,1,0,1
631,142000,14,97000,156.9064,68.0,16.6,0,1,0,0,1,0,1
632,210000,14,110000,156.9064,68.0,17.8,0,1,0,0,1,0,0
633,125000,14,110000,156.9064,68.0,17.8,0,1,0,1,1,0,0
634,285000,13,60000,146.0,99.6,15.3,0,1,1,0,1,0,1
635,136000,13,200185,156.9064,68.0,16.6,0,1,0,0,1,0,1
636,200000,13,163000,156.9064,68.0,17.8,0,1,0,0,1,0,0
637,200000,13,163000,156.9064,68.0,17.8,0,1,0,0,1,0,0
638,190000,13,180000,160.0,67.0,17.8,0,1,1,0,1,0,0
639,175000,13,163000,156.9064,68.0,17.8,0,1,0,1,1,0,0
640,190000,12,100000,160.0,67.0,17.8,0,1,1,0,1,0,0
641,190000,12,100000,160.0,67.0,17.8,0,1,1,0,1,0,0
642,210000,12,60000,137.2931,101.0,15.3,0,1,0,1,1,0,1
643,250000,11,47000,137.2931,101.0,15.3,0,1,0,0,1,0,1
644,250000,11,110000,156.9064,68.0,17.8,0,1,0,1,1,0,0
645,229999,11,170000,156.9064,68.0,17.8,0,1,1,0,1,0,0
646,225000,11,100000,156.9064,68.0,17.8,0,1,1,0,1,0,0
647,180000,11,187000,156.9064,68.0,17.8,0,0,1,0,1,0,0
648,325000,11,163000,156.9064,68.0,17.8,0,1,0,0,1,0,0
649,200000,10,70000,156.9064,68.0,16.6,0,1,1,0,1,0,1
650,300000,10,110000,156.9064,68.0,17.8,0,1,0,1,1,0,0
651,170000,10,80000,156.9064,68.0,17.8,0,1,0,1,1,0,0
652,275000,10,120000,156.9064,68.0,17.8,0,1,1,0,1,0,0
653,320000,10,130000,156.9064,68.0,17.8,0,1,1,0,1,0,0
654,260000,10,110000,156.9064,68.0,17.8,0,1,1,0,1,0,0
655,229999,10,100000,146.0,99.6,15.3,0,1,0,0,1,0,1
656,220000,10,155000,156.9064,68.0,17.8,0,1,1,0,1,0,0
657,350000,10,93500,160.0,67.0,18.6,0,1,1,0,1,0,0
658,240000,10,80000,156.9064,68.0,16.6,0,1,1,0,1,0,1
659,300000,9,64000,160.0,67.0,17.8,0,1,1,0,1,0,0
660,350000,9,79990,160.0,67.0,17.8,0,0,1,0,1,0,0
661,450000,9,90165,160.0,67.0,17.8,0,0,0,0,1,0,0
662,256000,9,90000,146.0,99.6,15.3,0,1,1,0,1,0,1
663,280000,9,60000,204.0,88.7,23.5,0,1,1,0,1,0,0
664,340000,9,120000,160.0,67.0,17.8,0,1,0,1,1,0,0
665,330000,9,60000,160.0,67.0,17.8,0,1,0,0,1,0,0
666,390000,9,120000,204.0,88.7,23.5,0,1,0,0,1,0,0
667,300000,9,70000,160.0,67.0,18.6,0,1,0,0,1,0,0
668,300000,9,64000,160.0,67.0,17.8,0,1,1,0,1,0,0
669,280000,9,105358,160.0,67.0,17.8,0,1,0,1,1,0,0
670,200000,9,137000,160.0,67.0,17.8,0,1,0,0,1,0,0
671,270000,9,108000,160.0,67.0,17.8,0,1,1,0,1,0,0
672,300000,8,60000,204.0,90.0,23.5,0,1,1,0,1,0,0
673,325000,8,69000,160.0,67.0,18.6,0,0,0,0,1,0,0
674,325000,7,80322,160.0,67.0,17.8,0,0,0,0,1,0,0
675,500000,7,80000,204.0,89.75,25.01,0,1,0,0,1,0,0
676,425000,7,60000,204.0,89.75,25.01,0,1,0,0,1,0,0
677,650000,7,140000,204.0,89.75,25.01,0,1,1,0,1,0,0
678,501000,6,80000,204.0,89.75,25.01,0,1,1,0,1,0,0
679,590000,6,80000,204.0,89.75,25.01,0,1,0,0,1,0,0
680,170000,11,90000,160.0,68.0,20.0,0,1,1,0,1,0,0
681,180000,11,110000,160.0,68.0,20.0,0,1,1,0,1,0,0
682,325000,11,86017,215.0,99.23,25.5,0,0,1,0,1,0,0
683,210000,11,100000,160.0,68.0,20.0,0,1,1,0,1,0,0
684,144000,11,50000,160.0,68.0,20.0,0,1,1,0,1,0,0
685,229999,11,120000,102.0,70.0,15.6,0,1,0,1,1,0,1
686,200000,11,120000,160.0,68.0,20.0,0,1,0,0,1,0,0
687,185000,11,85568,160.0,68.0,18.5,0,0,0,0,1,0,0
688,250000,11,80000,102.0,70.0,15.6,0,1,1,0,1,0,1
689,185000,11,124316,160.0,68.0,20.0,0,0,1,0,1,0,0
690,160000,11,90000,102.0,70.0,15.6,0,1,1,0,1,0,1
691,200000,11,110000,160.0,68.0,20.0,0,1,1,0,1,0,0
692,400000,11,30000,102.0,70.0,15.6,0,1,0,0,1,0,1
693,250000,11,48000,102.0,70.0,15.6,0,1,0,0,1,0,1
694,180000,11,50000,102.0,70.0,15.6,0,1,1,0,1,0,1
695,260000,11,70000,160.0,68.0,20.0,0,1,0,0,1,0,0
696,160000,10,120000,160.0,68.0,20.0,0,1,0,0,1,0,0
697,190000,10,90000,160.0,68.0,20.0,0,1,1,0,1,0,0
698,175000,10,90400,160.0,68.0,20.0,0,1,0,0,1,0,0
699,204999,10,100000,160.0,68.0,20.0,0,1,1,0,1,0,0
700,302000,10,103000,160.0,68.0,20.0,0,1,0,1,1,0,0
701,200000,10,80000,160.0,68.0,20.0,0,1,1,0,1,0,0
702,225000,10,70000,160.0,68.0,20.0,0,1,0,0,1,0,0
703,225000,10,90000,160.0,68.0,20.0,0,1,1,0,1,0,0
704,220000,10,100000,160.0,68.0,20.0,0,1,0,0,1,0,0
705,250000,10,25000,102.0,70.0,15.6,0,1,0,0,1,0,1
706,204999,10,70000,160.0,68.0,20.0,0,1,1,0,1,0,0
707,300000,10,80000,160.0,68.0,20.0,0,1,0,0,1,0,0
708,240000,10,72000,160.0,68.0,20.0,0,1,0,0,1,0,0
709,250000,10,78562,160.0,68.0,20.0,0,0,0,0,1,0,0
710,135000,10,120000,160.0,68.0,20.0,0,1,1,0,1,0,0
711,220000,10,100000,160.0,68.0,20.0,0,1,0,0,1,0,0
712,215000,10,120000,160.0,68.0,20.0,0,1,0,0,1,0,0
713,160000,10,85000,160.0,68.0,20.0,0,1,0,0,1,0,0
714,225000,10,90000,160.0,68.0,20.0,0,1,1,0,1,0,0
715,245000,10,25000,112.0,86.8,18.16,0,0,0,0,1,0,1
716,229999,10,40000,160.0,68.0,20.0,0,1,1,0,1,0,0
717,170000,10,70000,160.0,68.0,20.0,0,1,1,0,1,0,0
718,180000,10,125000,160.0,68.0,20.0,0,1,1,0,1,0,0
719,150000,10,50000,160.0,68.0,18.5,0,1,0,0,1,0,0
720,204999,10,147000,160.0,68.0,20.0,0,1,0,0,1,0,0
721,155000,10,80000,160.0,68.0,20.0,0,1,0,1,1,0,0
722,160000,10,112000,160.0,68.0,20.0,0,1,1,0,1,0,0
723,225000,10,15000,102.0,70.0,15.6,0,1,0,0,1,0,1
724,250000,10,55130,160.0,68.0,20.0,0,0,1,0,1,0,0
725,195000,10,77395,160.0,68.0,20.0,0,0,1,0,1,0,0
726,130000,10,180000,160.0,68.0,20.0,0,1,1,0,1,0,0
727,210000,10,84000,160.0,68.0,20.0,0,1,1,0,1,0,0
728,240000,10,80000,102.0,70.0,15.6,0,1,1,0,1,0,1
729,180000,10,90000,160.0,68.0,20.0,0,1,0,1,1,0,0
730,200000,10,170000,160.0,68.0,20.0,0,1,1,0,1,0,0
731,300000,9,85000,102.0,70.0,15.6,0,1,1,0,1,0,1
732,300000,9,70000,160.0,68.0,20.0,0,1,1,0,1,0,0
733,425000,9,81632,160.0,68.0,20.0,0,0,0,0,1,0,0
734,280000,9,60000,160.0,68.0,20.0,0,1,0,0,1,0,0
735,200000,9,104500,160.0,68.0,20.0,0,1,1,0,1,0,0
736,250000,9,40000,160.0,68.0,20.0,0,1,0,0,1,0,0
737,300000,9,90000,160.0,68.0,20.0,0,1,0,0,1,0,0
738,225000,9,87237,160.0,68.05,20.0,0,0,1,0,1,0,0
739,195000,9,163720,160.0,68.0,18.5,0,0,0,0,1,0,0
740,325000,9,150000,160.0,68.0,20.0,0,1,0,0,1,0,0
741,220000,9,100000,160.0,68.0,20.0,0,1,1,0,1,0,0
742,320000,9,103994,160.0,68.0,20.0,0,1,0,1,1,0,0
743,300000,9,54000,160.0,68.0,20.0,0,1,0,0,1,0,0
744,225000,9,87237,160.0,68.05,20.0,0,0,1,0,1,0,0
745,175000,9,120000,160.0,68.0,20.0,0,1,1,0,1,0,0
746,250000,9,156040,160.0,68.0,20.0,0,0,0,0,1,0,0
747,225000,9,60000,160.0,68.0,20.0,0,1,0,0,1,0,0
748,300000,9,70000,160.0,68.0,20.0,0,1,0,0,1,0,0
749,220000,9,110000,160.0,68.0,20.0,0,1,0,0,1,0,0
750,140000,9,70000,160.0,68.0,20.0,0,1,0,1,1,0,0
751,290000,9,25000,102.0,70.0,15.6,0,1,0,0,1,0,1
752,190000,9,112000,160.0,68.0,20.0,0,1,1,0,1,0,0
753,250000,9,80000,160.0,68.0,20.0,0,1,1,0,1,0,0
754,260000,9,194000,160.0,68.0,20.0,0,1,0,0,1,0,0
755,200000,8,169000,160.0,68.1,20.0,0,1,0,0,1,0,0
756,245000,8,70000,160.0,68.1,20.0,0,1,1,0,1,0,0
757,240000,8,100000,160.0,68.1,20.0,0,1,0,0,1,0,0
758,310000,8,90000,160.0,68.1,20.0,0,1,1,0,1,0,0
759,229999,8,70000,160.0,68.1,20.0,0,1,0,0,1,0,0
760,325000,8,158000,215.0,98.96,24.4,0,0,0,0,1,0,0
761,229999,8,230000,160.0,68.1,20.0,0,1,0,0,1,0,0
762,250000,8,110000,160.0,68.1,20.0,0,1,0,0,1,0,0
763,250000,8,25000,160.0,68.1,20.0,0,1,0,0,1,0,0
